0,1,2,3,4,5,6,7,8,9,10
5.3e-43,0.00021945733,2.598452e-15,1.0845885e-09,1.1034962e-12,2.5574018e-33,1.2299741e-11,0.9997806,7.8635455e-17,8.917292e-18,1.538172e-20
4.2e-43,0.0002797433,3.2011313e-15,1.2716561e-09,1.250989e-12,3.0681527e-33,1.1502827e-11,0.9997203,8.6133245e-17,8.2008795e-18,1.8023996e-20
6.6e-43,0.00042723722,3.5096757e-15,1.5093764e-09,1.0707598e-12,2.621702e-33,5.896879e-12,0.9995728,8.250503e-17,6.274901e-18,1.5966022e-20
5.51e-43,0.0005581152,4.408853e-15,1.8009527e-09,1.2129766e-12,3.1824853e-33,5.405043e-12,0.9994419,9.097137e-17,5.7569798e-18,1.8923317e-20
4.48e-43,0.0007398461,5.5680067e-15,2.1649373e-09,1.3659538e-12,3.8921635e-33,4.901045e-12,0.9992601,1.00426946e-16,5.278315e-18,2.2486084e-20
3.59e-43,0.0009871126,7.0521414e-15,2.5640816e-09,1.5340682e-12,4.7354077e-33,4.441887e-12,0.9990128,1.0852991e-16,4.866158e-18,2.678533e-20
2.79e-43,0.0013227528,8.898974e-15,2.9951994e-09,1.7103451e-12,5.734171e-33,4.029076e-12,0.9986772,1.1634454e-16,4.509739e-18,3.1945887e-20
2.03e-43,0.0017772627,1.1219474e-14,3.5806664e-09,1.8963067e-12,7.00202e-33,3.642616e-12,0.99822277,1.2540062e-16,4.1987105e-18,3.829972e-20
1.43e-43,0.002271024,1.32617086e-14,4.006185e-09,2.052919e-12,8.1355185e-33,3.3676907e-12,0.997729,1.3192619e-16,3.977782e-18,4.391458e-20
9.7e-44,0.0027056849,1.4433926e-14,4.2487747e-09,2.1350218e-12,8.777611e-33,3.1525902e-12,0.99729425,1.3504893e-16,3.7989105e-18,4.757849e-20
6.7e-44,0.003077967,1.4932732e-14,4.330197e-09,2.195631e-12,9.18771e-33,3.0158074e-12,0.99692196,1.3747902e-16,3.6623504e-18,5.0035622e-20
4.9e-44,0.0033029686,1.4582968e-14,4.21174e-09,2.2185559e-12,9.1332274e-33,2.9499818e-12,0.99669707,1.400531e-16,3.578862e-18,5.0509277e-20
4.3e-44,0.0039673545,1.1892342e-14,3.720808e-09,1.6933549e-12,6.0397627e-33,1.7052824e-12,0.99603266,1.2548638e-16,2.9149506e-18,3.7089544e-20
3.6e-44,0.004060407,1.1463638e-14,3.6147534e-09,1.7168715e-12,5.6967233e-33,1.7169239e-12,0.9959396,1.2917697e-16,2.8662412e-18,3.700694e-20
3.2e-44,0.0041452907,1.13749325e-14,3.5149934e-09,1.7530437e-12,5.391896e-33,1.7317347e-12,0.9958547,1.3421556e-16,2.8231246e-18,3.776602e-20
3e-44,0.0042347712,1.1462417e-14,3.4236864e-09,1.7898469e-12,5.0832277e-33,1.7453997e-12,0.9957652,1.3896415e-16,2.7828196e-18,3.8714072e-20
2.8e-44,0.004335749,1.16576535e-14,3.3378695e-09,1.8254372e-12,4.78527e-33,1.7566712e-12,0.9956643,1.4331817e-16,2.7405062e-18,3.9882455e-20
2.5e-44,0.0044481345,1.187672e-14,3.2569976e-09,1.868957e-12,4.536801e-33,1.7696954e-12,0.9955519,1.4800437e-16,2.6994642e-18,4.1202716e-20
2.2e-44,0.0045767133,1.2071951e-14,3.182619e-09,1.9101723e-12,4.2855714e-33,1.7752949e-12,0.99542326,1.5219549e-16,2.6622409e-18,4.2413137e-20
2.1e-44,0.004730746,1.2251932e-14,3.1225078e-09,1.9589458e-12,4.0681207e-33,1.7781919e-12,0.99526924,1.575027e-16,2.6221212e-18,4.3640857e-20
1.8e-44,0.0048984834,1.2477757e-14,3.067091e-09,2.0222077e-12,3.8999927e-33,1.7841155e-12,0.9951015,1.6422848e-16,2.5815064e-18,4.5396767e-20
1.7e-44,0.0050805765,1.2719589e-14,3.0189413e-09,2.0970118e-12,3.7576036e-33,1.7904563e-12,0.99491936,1.7304744e-16,2.5463459e-18,4.7383054e-20
1.1e-44,0.0056765117,9.827847e-15,2.7105727e-09,1.5416277e-12,2.2448713e-33,1.0331301e-12,0.9943235,1.471848e-16,1.8745445e-18,3.3297338e-20
1.1e-44,0.005910128,1.0067451e-14,2.6526594e-09,1.599926e-12,2.1852236e-33,1.0373414e-12,0.9940899,1.5667883e-16,1.8438036e-18,3.503368e-20
1.1e-44,0.0061577326,1.0295925e-14,2.5838933e-09,1.6511961e-12,2.1359116e-33,1.0416426e-12,0.99384224,1.6626076e-16,1.8184246e-18,3.695409e-20
1.1e-44,0.0064116567,1.04708765e-14,2.5159914e-09,1.697636e-12,2.0882569e-33,1.0431737e-12,0.9935883,1.7564321e-16,1.7976577e-18,3.8898123e-20
1.3e-44,0.0066542123,1.0690438e-14,2.4087201e-09,1.7394993e-12,1.989469e-33,1.0242933e-12,0.99334586,1.8236157e-16,1.7314503e-18,4.08044e-20
1.4e-44,0.006943812,1.0981239e-14,2.2813444e-09,1.795659e-12,1.8672627e-33,9.935882e-13,0.99305624,1.9102115e-16,1.643177e-18,4.2767955e-20
1.7e-44,0.007251798,1.13326164e-14,2.1467959e-09,1.866625e-12,1.7228866e-33,9.493576e-13,0.9927482,2.0102e-16,1.5233392e-18,4.4925652e-20
2e-44,0.0075606215,1.1836789e-14,1.9869502e-09,1.9543746e-12,1.5322062e-33,8.821701e-13,0.9924394,2.1151625e-16,1.354542e-18,4.6796696e-20
2.5e-44,0.007936192,1.2650322e-14,1.8084817e-09,2.0713995e-12,1.3311366e-33,8.068942e-13,0.9920638,2.2215708e-16,1.1668767e-18,4.8890242e-20
3.5e-44,0.008410941,1.3959244e-14,1.643582e-09,2.2272139e-12,1.1630705e-33,7.412574e-13,0.991589,2.362348e-16,9.987015e-19,5.2274296e-20
3.2e-44,0.009319645,1.17e-14,1.3562801e-09,1.6935071e-12,6.0046694e-34,3.9751446e-13,0.9906804,1.9568024e-16,6.000113e-19,3.747504e-20
4.8e-44,0.009959788,1.39689506e-14,1.2148741e-09,1.8571358e-12,5.173754e-34,3.6209368e-13,0.99004024,2.0857767e-16,4.9738045e-19,4.1830123e-20
7.4e-44,0.010656693,1.6994459e-14,1.0915155e-09,2.0540895e-12,4.5472126e-34,3.3190516e-13,0.9893433,2.2179394e-16,4.119756e-19,4.7260425e-20
1.2e-43,0.011345523,2.0832804e-14,9.816936e-10,2.300466e-12,4.000207e-34,3.0689587e-13,0.9886545,2.3683306e-16,3.3953978e-19,5.35403e-20
1.9e-43,0.012066507,2.531995e-14,8.834448e-10,2.605147e-12,3.5466754e-34,2.8659445e-13,0.9879336,2.5170174e-16,2.807321e-19,5.984889e-20
2.98e-43,0.012759465,3.0259663e-14,7.980043e-10,2.9672378e-12,3.1801418e-34,2.6974877e-13,0.9872406,2.6578316e-16,2.3245654e-19,6.575223e-20
4.53e-43,0.013464083,3.5995265e-14,7.2125816e-10,3.425275e-12,2.863028e-34,2.5539965e-13,0.98653597,2.8108603e-16,1.9132212e-19,7.16054e-20
6.39e-43,0.01424514,4.266404e-14,6.487016e-10,3.9975367e-12,2.5562243e-34,2.4108208e-13,0.98575485,2.9552826e-16,1.549246e-19,7.6977835e-20
8.34e-43,0.015071043,5.0625055e-14,5.777121e-10,4.6784508e-12,2.2577734e-34,2.2518368e-13,0.9849289,3.0991691e-16,1.2302819e-19,8.154063e-20
1.047e-42,0.015895648,6.0918996e-14,5.1105287e-10,5.4998007e-12,1.9746696e-34,2.0911301e-13,0.9841044,3.254778e-16,9.6192194e-20,8.681427e-20
1.69e-42,0.018471444,6.135908e-14,4.1479406e-10,4.9945564e-12,1.2207656e-34,1.2069105e-13,0.9815285,2.8488153e-16,5.743897e-20,6.837746e-20
2e-42,0.019504227,7.4522575e-14,3.648333e-10,5.8811215e-12,1.0542382e-34,1.11023915e-13,0.98049575,2.9451952e-16,4.378086e-20,7.24246e-20
2.43e-42,0.02067109,9.160695e-14,3.2006356e-10,6.959267e-12,9.069463e-35,1.02659905e-13,0.9793289,3.0305804e-16,3.333505e-20,7.757168e-20
3.073e-42,0.02198825,1.1232879e-13,2.83735e-10,8.240886e-12,7.863027e-35,9.5995647e-14,0.9780117,3.1058615e-16,2.565853e-20,8.3985825e-20
3.949e-42,0.023385245,1.3569369e-13,2.532167e-10,9.6760195e-12,6.835408e-35,8.991208e-14,0.9766148,3.1429433e-16,1.9744147e-20,9.0388785e-20
5.332e-42,0.024946934,1.6400687e-13,2.2621997e-10,1.133749e-11,5.9477845e-35,8.448407e-14,0.9750531,3.1630595e-16,1.5218873e-20,9.838613e-20
7.447e-42,0.026677145,1.9568971e-13,2.0366014e-10,1.3231347e-11,5.161032e-35,7.994288e-14,0.9733228,3.1919733e-16,1.1812768e-20,1.06955074e-19
1.0466e-41,0.02857294,2.3141322e-13,1.8496481e-10,1.542664e-11,4.484272e-35,7.581003e-14,0.9714271,3.2450968e-16,9.185167e-21,1.158597e-19
1.5102e-41,0.030641338,2.765444e-13,1.6700698e-10,1.8033726e-11,3.8947434e-35,7.153447e-14,0.9693587,3.3140177e-16,7.058467e-21,1.2597252e-19
2.2967e-41,0.0326114,3.3103926e-13,1.5073366e-10,2.1191182e-11,3.3770633e-35,6.733506e-14,0.96738863,3.4464106e-16,5.356637e-21,1.3676677e-19
6.2138e-41,0.052802574,5.2495595e-13,1.1885533e-10,2.6122004e-11,2.919826e-35,4.5141076e-14,0.94719744,4.0666565e-16,4.193831e-21,1.5900283e-19
9.1519e-41,0.05690575,6.2237395e-13,1.0883087e-10,3.102206e-11,2.5734952e-35,4.264506e-14,0.9430942,4.2740938e-16,3.1610956e-21,1.6762422e-19
1.39665e-40,0.060421016,7.274265e-13,9.952315e-11,3.6693894e-11,2.2786608e-35,4.0283542e-14,0.93957895,4.455033e-16,2.3805747e-21,1.7302773e-19
1.99637e-40,0.06367768,8.2987236e-13,9.1667465e-11,4.3107816e-11,2.011769e-35,3.8058278e-14,0.93632233,4.637519e-16,1.8087385e-21,1.7373e-19
2.56205e-40,0.06721875,9.270926e-13,8.448756e-11,5.003317e-11,1.7614744e-35,3.5786105e-14,0.9327812,4.7447916e-16,1.3846232e-21,1.6870554e-19
3.01638e-40,0.0711997,1.0210469e-12,7.753986e-11,5.7474765e-11,1.5112558e-35,3.3450466e-14,0.92880034,4.825598e-16,1.0606149e-21,1.6062285e-19
3.28142e-40,0.075802036,1.127482e-12,7.089226e-11,6.613231e-11,1.269491e-35,3.1147136e-14,0.9241979,4.913811e-16,8.136136e-22,1.5124203e-19
3.001e-40,0.080799475,1.2415919e-12,6.408801e-11,7.543985e-11,1.04640284e-35,2.851216e-14,0.9192005,4.971575e-16,6.1764063e-22,1.3999059e-19
2.49072e-40,0.08609569,1.3761072e-12,5.7155482e-11,8.5721374e-11,8.419292e-36,2.5685319e-14,0.9139043,5.0005093e-16,4.6160823e-22,1.2854653e-19
1.97678e-40,0.09177054,1.5700965e-12,5.031331e-11,9.79825e-11,6.614358e-36,2.294606e-14,0.9082295,5.0311454e-16,3.4058957e-22,1.2015549e-19
7.3357e-41,0.0851032,1.1610308e-12,4.2698296e-11,7.597522e-11,2.8512032e-36,1.3085965e-14,0.9148968,3.4624507e-16,1.5645783e-22,6.800115e-20
5.5313e-41,0.08933287,1.3714943e-12,3.6952753e-11,8.781574e-11,2.2015695e-36,1.1530947e-14,0.91066706,3.4359153e-16,1.1347108e-22,6.422747e-20
4.1825e-41,0.09422874,1.6695717e-12,3.1764362e-11,1.02333426e-10,1.6837502e-36,1.0113868e-14,0.9057712,3.4098905e-16,8.10981e-23,6.165581e-20
3.2677e-41,0.09929745,2.084937e-12,2.7097144e-11,1.2041045e-10,1.2781227e-36,8.8608294e-15,0.9007026,3.3904598e-16,5.713674e-23,5.9979926e-20
2.5097e-41,0.1047725,2.6130593e-12,2.2995614e-11,1.4259094e-10,9.5310725e-37,7.723857e-15,0.89522755,3.3830012e-16,3.987276e-23,5.7916653e-20
1.9209e-41,0.11049514,3.332337e-12,1.9275432e-11,1.6936251e-10,6.952759e-37,6.6403423e-15,0.88950485,3.363556e-16,2.7198006e-23,5.6215724e-20
1.4868e-41,0.11643474,4.333897e-12,1.5955022e-11,2.0233704e-10,5.0074582e-37,5.652135e-15,0.88356525,3.3645017e-16,1.8169109e-23,5.4948826e-20
1.1723e-41,0.12240023,5.612677e-12,1.3226277e-11,2.4254304e-10,3.576924e-37,4.803664e-15,0.87759984,3.3763575e-16,1.2102596e-23,5.374625e-20
9.669e-42,0.12903531,7.28028e-12,1.1009167e-11,2.9222202e-10,2.5604943e-37,4.0824273e-15,0.8709647,3.387627e-16,8.0824685e-24,5.2765147e-20
8.164e-42,0.13561797,9.520634e-12,9.112559e-12,3.55172e-10,1.835042e-37,3.4638815e-15,0.864382,3.4084992e-16,5.34486e-24,5.19737e-20
9.194e-42,0.19224536,1.3146186e-11,7.019488e-12,4.0493897e-10,1.3546557e-37,2.2489066e-15,0.80775464,3.503321e-16,3.615645e-24,4.922762e-20
8.238e-42,0.20169526,1.5167754e-11,6.4804126e-12,4.7173615e-10,1.1306278e-37,2.10132e-15,0.7983047,3.6165432e-16,2.8217927e-24,4.7797226e-20
7.561e-42,0.20437042,1.667251e-11,6.0802197e-12,5.394719e-10,9.824715e-38,2.0234507e-15,0.79562956,3.7186141e-16,2.3290467e-24,4.565422e-20
6.959e-42,0.2047938,1.7204278e-11,5.9510847e-12,5.998269e-10,9.154096e-38,2.0449645e-15,0.7952062,3.8614178e-16,2.0830065e-24,4.3473666e-20
6.218e-42,0.20387092,1.6760543e-11,6.0523695e-12,6.542781e-10,8.9449774e-38,2.1467214e-15,0.79612905,4.0258992e-16,2.0052113e-24,4.1134306e-20
5.08e-42,0.20253189,1.599818e-11,6.113549e-12,7.0489103e-10,8.619465e-38,2.2310073e-15,0.79746807,4.1974908e-16,1.919238e-24,3.866961e-20
3.904e-42,0.20107561,1.5003252e-11,6.147653e-12,7.548493e-10,8.270885e-38,2.3092083e-15,0.7989244,4.373655e-16,1.8338194e-24,3.616997e-20
2.741e-42,0.19981988,1.3804452e-11,6.1696837e-12,8.0284573e-10,7.636657e-38,2.3704871e-15,0.8001802,4.5537794e-16,1.7438104e-24,3.3604687e-20
1.761e-42,0.19873272,1.2539209e-11,6.1532285e-12,8.463256e-10,6.766835e-38,2.405796e-15,0.80126727,4.7248403e-16,1.6490797e-24,3.1143567e-20
1.086e-42,0.19774081,1.1362001e-11,6.100089e-12,8.858944e-10,5.9298136e-38,2.4193827e-15,0.80225915,4.886446e-16,1.5456624e-24,2.892733e-20
2.18e-42,0.49708948,2.2388034e-11,3.213071e-12,1.1137139e-09,6.984515e-38,1.3122517e-15,0.5029106,6.912443e-16,1.7921567e-24,4.043691e-20
1.246e-42,0.56221026,2.0257832e-11,3.164192e-12,1.1368133e-09,5.7113803e-38,1.297238e-15,0.43778968,7.1275287e-16,1.6487683e-24,3.7667262e-20
7.03e-43,0.57564765,1.8225053e-11,3.1227718e-12,1.1555431e-09,4.5899896e-38,1.2789194e-15,0.42435238,7.373551e-16,1.518255e-24,3.484221e-20
4.05e-43,0.5779383,1.6465157e-11,3.0983412e-12,1.1740945e-09,3.6678872e-38,1.2624731e-15,0.42206165,7.6843824e-16,1.4035516e-24,3.2015615e-20
2.33e-43,0.5782733,1.481579e-11,3.0812022e-12,1.1910556e-09,2.8970683e-38,1.2468508e-15,0.42172673,8.0021426e-16,1.3034015e-24,2.9167445e-20
1.33e-43,0.58012164,1.4142641e-11,3.0096032e-12,1.1841088e-09,2.2538008e-38,1.2090173e-15,0.4198784,8.071015e-16,1.1899137e-24,2.627797e-20
7.7e-44,0.58496594,1.4072783e-11,2.89168e-12,1.165626e-09,1.7656841e-38,1.1550612e-15,0.4150341,7.931469e-16,1.0670019e-24,2.3576812e-20
4.5e-44,0.59185225,1.5104574e-11,2.7236826e-12,1.1355619e-09,1.4045935e-38,1.0934732e-15,0.40814772,7.585949e-16,9.456647e-25,2.1443848e-20
2.7e-44,0.60098445,1.7978223e-11,2.5018715e-12,1.0888145e-09,1.1143592e-38,1.0125478e-15,0.39901552,6.9300456e-16,8.1483445e-25,1.9752359e-20
1.4e-44,0.6116792,2.3268918e-11,2.2491566e-12,1.0289121e-09,8.973e-39,9.233993e-16,0.38832077,6.064308e-16,6.872909e-25,1.8304423e-20
7e-45,0.91478145,3.3011423e-11,3.3778508e-13,5.3328164e-10,2.621303e-39,1.4447411e-16,0.08521851,3.0577704e-16,2.7759106e-25,1.0975486e-20
4e-45,0.9358128,3.946139e-11,2.6765133e-13,4.493982e-10,1.836514e-39,1.1602383e-16,0.06418722,2.2453253e-16,2.041756e-25,8.966977e-21
3e-45,0.939349,5.3616223e-11,2.3450168e-13,4.1718004e-10,1.427002e-39,1.025301e-16,0.060650982,1.7789292e-16,1.6557602e-25,8.201006e-21
1e-45,0.9420677,7.3016135e-11,2.0509825e-13,3.9057851e-10,1.116371e-39,9.128808e-17,0.057932235,1.3893245e-16,1.3514983e-25,7.60235e-21
1e-45,0.94479764,9.931303e-11,1.7798222e-13,3.6450742e-10,8.40558e-40,8.094792e-17,0.055202316,1.07093036e-16,1.1033324e-25,7.082185e-21
0.0,0.9475792,1.3266033e-10,1.5401116e-13,3.3692224e-10,6.09859e-40,7.137763e-17,0.052420776,8.217959e-17,9.118889e-26,6.6665264e-21
0.0,0.95040125,1.7749106e-10,1.3139326e-13,3.091201e-10,4.40839e-40,6.284642e-17,0.04959873,6.2758736e-17,7.6488656e-26,6.419862e-21
0.0,0.95330864,2.3623314e-10,1.1055253e-13,2.811144e-10,3.05421e-40,5.4831242e-17,0.046691325,4.7586265e-17,6.4082407e-26,6.192028e-21
0.0,0.95639014,3.1869507e-10,9.164217e-14,2.489225e-10,2.03878e-40,4.6634898e-17,0.043609846,3.5652977e-17,5.288819e-26,5.9626345e-21
0.0,0.9595328,4.4115644e-10,7.495382e-14,2.1480737e-10,1.37029e-40,3.8949162e-17,0.040467203,2.623856e-17,4.2948278e-26,5.7536664e-21
0.0,0.98744106,5.2776106e-10,2.178152e-14,1.2072227e-10,6.6587e-41,1.1771182e-17,0.012558927,1.4955399e-17,2.7241512e-26,4.6778716e-21
0.0,0.98866886,7.420504e-10,1.7347452e-14,1.0057588e-10,4.7126e-41,9.579976e-18,0.011331155,1.069931e-17,2.1229617e-26,4.4421473e-21
0.0,0.98952067,1.0710614e-09,1.3958531e-14,8.39727e-11,3.4469e-41,7.846371e-18,0.010479356,7.623611e-18,1.6609613e-26,4.291764e-21
0.0,0.9902958,1.5456283e-09,1.1240036e-14,7.024196e-11,2.6175e-41,6.4656643e-18,0.009704149,5.3879406e-18,1.3043464e-26,4.164472e-21
0.0,0.99096674,2.180064e-09,9.174044e-15,5.909588e-11,2.0543e-41,5.3607867e-18,0.009033246,3.8546075e-18,1.0372673e-26,4.0340286e-21
0.0,0.9915337,3.0293057e-09,7.575144e-15,4.9608664e-11,1.6289e-41,4.440079e-18,0.008466353,2.7815423e-18,8.3460644e-27,3.8961863e-21
0.0,0.9920547,4.106808e-09,6.2682806e-15,4.136109e-11,1.3052e-41,3.654396e-18,0.007945328,2.0256923e-18,6.742901e-27,3.7360457e-21
0.0,0.9925276,5.3592495e-09,5.2442406e-15,3.454938e-11,1.0613e-41,3.0145553e-18,0.007472404,1.5080849e-18,5.5158152e-27,3.542334e-21
0.0,0.99296594,6.777873e-09,4.4268157e-15,2.9135003e-11,8.715e-42,2.4968838e-18,0.0070340885,1.1439244e-18,4.533427e-27,3.3302257e-21
0.0,0.99340504,8.3910985e-09,3.7273532e-15,2.463823e-11,7.151e-42,2.0538955e-18,0.0065950183,8.6522663e-19,3.689672e-27,3.092174e-21
0.0,0.9977835,7.635546e-09,1.2352653e-15,1.4616329e-11,4.218e-42,6.819249e-19,0.0022165235,5.218019e-19,2.3818758e-27,2.3455995e-21
0.0,0.997943,9.230623e-09,1.0342623e-15,1.2495423e-11,3.477e-42,5.652534e-19,0.0020569516,3.9170693e-19,1.9163523e-27,2.152081e-21
0.0,0.9980907,1.1267859e-08,8.633637e-16,1.0773076e-11,2.849e-42,4.7115107e-19,0.0019093107,2.9014378e-19,1.5366213e-27,1.9777161e-21
0.0,0.9982317,1.36113e-08,7.1986927e-16,9.355707e-12,2.328e-42,3.9519474e-19,0.0017683383,2.1372574e-19,1.2396183e-27,1.800395e-21
0.0,0.9983613,1.6638914e-08,5.9956285e-16,8.156645e-12,1.906e-42,3.350164e-19,0.0016386557,1.5755423e-19,1.011095e-27,1.6559969e-21
0.0,0.998483,2.0399488e-08,4.982852e-16,7.1228236e-12,1.551e-42,2.8459596e-19,0.0015170701,1.1581743e-19,8.294733e-28,1.5269379e-21
0.0,0.9985979,2.5411234e-08,4.1181246e-16,6.1892227e-12,1.258e-42,2.4099245e-19,0.001402077,8.468025e-20,6.793277e-28,1.397408e-21
0.0,0.99870956,3.219338e-08,3.3905188e-16,5.365023e-12,1.016e-42,2.0298345e-19,0.0012904684,6.155558e-20,5.5282976e-28,1.2716136e-21
0.0,0.99881554,4.2499856e-08,2.7733672e-16,4.6138696e-12,8.17e-43,1.6926411e-19,0.001184543,4.4516773e-20,4.4270865e-28,1.155963e-21
0.0,0.9989152,5.8540255e-08,2.2523773e-16,3.9117416e-12,6.53e-43,1.3881291e-19,0.0010848691,3.1736177e-20,3.4726626e-28,1.0411519e-21
0.0,0.9996068,5.6879465e-08,8.193855e-17,2.4961806e-12,4.04e-43,5.2137504e-20,0.00039328757,1.9008707e-20,2.2628399e-28,7.901757e-22
0.0,0.99964476,8.269411e-08,6.552477e-17,2.0999107e-12,3.18e-43,4.189877e-20,0.00035514304,1.2965777e-20,1.7061922e-28,7.0766064e-22
0.0,0.99968004,1.2526657e-07,5.1901878e-17,1.7545894e-12,2.48e-43,3.3247384e-20,0.00031984938,8.628745e-21,1.2650464e-28,6.375579e-22
0.0,0.9997137,1.979768e-07,4.049667e-17,1.4600363e-12,1.9e-43,2.6084312e-20,0.0002860282,5.5382682e-21,9.235134e-29,5.800268e-22
0.0,0.9997458,3.2351332e-07,3.106082e-17,1.2088455e-12,1.44e-43,2.0277812e-20,0.0002538175,3.4478314e-21,6.6415845e-29,5.2879454e-22
0.0,0.99977523,5.3839517e-07,2.3619707e-17,9.983819e-13,1.08e-43,1.5642827e-20,0.00022415363,2.1142018e-21,4.7253838e-29,4.844829e-22
0.0,0.9998023,9.306435e-07,1.7650377e-17,8.1798576e-13,8e-44,1.19152936e-20,0.00019682963,1.272432e-21,3.3090218e-29,4.4686337e-22
0.0,0.9998267,1.6554128e-06,1.2965634e-17,6.6331115e-13,5.9e-44,8.9685224e-21,0.0001716729,7.5047193e-22,2.2756299e-29,4.1291923e-22
0.0,0.99984753,2.9393118e-06,9.458163e-18,5.325779e-13,4.3e-44,6.6922385e-21,0.00014949914,4.384006e-22,1.5550059e-29,3.8133097e-22
0.0,0.9998652,5.1612637e-06,6.8779125e-18,4.2789364e-13,3.2e-44,4.960453e-21,0.00012971215,2.5377385e-22,1.05721735e-29,3.5289505e-22
0.0,0.9999465,5.364763e-06,2.4956118e-18,2.804668e-13,2e-44,1.8841646e-21,4.813331e-05,1.3115353e-22,6.226862e-30,2.739299e-22
0.0,0.99994946,8.050231e-06,1.9218408e-18,2.353626e-13,1.4e-44,1.4503196e-21,4.248281e-05,8.042887e-23,4.4973895e-30,2.517837e-22
0.0,0.99994993,1.1065665e-05,1.5775747e-18,2.0301921e-13,1.1e-44,1.1722046e-21,3.9027887e-05,5.3537566e-23,3.5618036e-30,2.323172e-22
0.0,0.99994993,1.3422286e-05,1.3742855e-18,1.8285369e-13,1e-44,9.865306e-22,3.664457e-05,3.8321752e-23,3.004882e-30,2.1228545e-22
0.0,0.9999505,1.4057431e-05,1.2787591e-18,1.7119436e-13,8e-45,8.761346e-22,3.544569e-05,3.01255e-23,2.7538203e-30,1.9208128e-22
0.0,0.9999521,1.2731282e-05,1.2670104e-18,1.6774258e-13,8e-45,8.14769e-22,3.5142813e-05,2.6022404e-23,2.7210356e-30,1.720784e-22
0.0,0.99995387,1.1365608e-05,1.2553892e-18,1.6334662e-13,7e-45,7.5355674e-22,3.485689e-05,2.2982609e-23,2.6966948e-30,1.5262901e-22
0.0,0.9999553,1.0160757e-05,1.2412764e-18,1.5742026e-13,7e-45,6.9374937e-22,3.4570116e-05,2.0595221e-23,2.6646104e-30,1.3488403e-22
0.0,0.9999566,9.088202e-06,1.2265641e-18,1.5111514e-13,6e-45,6.38075e-22,3.4280467e-05,1.8609805e-23,2.6264469e-30,1.1877817e-22
0.0,0.9999578,8.173642e-06,1.2123034e-18,1.4452567e-13,6e-45,5.8685945e-22,3.3955657e-05,1.6861006e-23,2.5783237e-30,1.04602596e-22
0.0,0.99997985,4.4141243e-06,6.5385836e-19,1.17373e-13,4e-45,3.0506064e-22,1.571284e-05,1.4235255e-23,2.25886e-30,7.912817e-23
0.0,0.99998057,3.993343e-06,6.4727245e-19,1.1317581e-13,4e-45,2.84565e-22,1.55183e-05,1.277317e-23,2.1886623e-30,7.000752e-23
0.0,0.99998116,3.5989997e-06,6.42569e-19,1.0973066e-13,3e-45,2.6721617e-22,1.5309457e-05,1.1412911e-23,2.1107511e-30,6.1945706e-23
0.0,0.99998164,3.2681146e-06,6.4340326e-19,1.0706784e-13,3e-45,2.5309182e-22,1.5143462e-05,1.02513334e-23,2.0331454e-30,5.512554e-23
0.0,0.999982,2.9773564e-06,6.468587e-19,1.05311484e-13,3e-45,2.4191506e-22,1.5005687e-05,9.290645e-24,1.9599172e-30,4.921369e-23
0.0,0.99998236,2.734721e-06,6.517533e-19,1.046763e-13,3e-45,2.3335505e-22,1.4880513e-05,8.473022e-24,1.8911293e-30,4.4156303e-23
0.0,0.9999827,2.537496e-06,6.605792e-19,1.050756e-13,3e-45,2.2683222e-22,1.4804762e-05,7.7793794e-24,1.8183073e-30,3.9775815e-23
0.0,0.99998295,2.3894568e-06,6.673724e-19,1.06888416e-13,3e-45,2.2267928e-22,1.4700652e-05,7.19102e-24,1.74247e-30,3.6130748e-23
0.0,0.9999832,2.261965e-06,6.692643e-19,1.098205e-13,3e-45,2.2010853e-22,1.451565e-05,6.67236e-24,1.6631082e-30,3.288162e-23
0.0,0.999985,1.9902043e-06,6.550301e-19,1.1395438e-13,3e-45,2.1785183e-22,1.3007102e-05,6.192063e-24,1.5291288e-30,3.0315372e-23
0.0,0.99999344,1.0918582e-06,3.66638e-19,1.01708755e-13,3e-45,1.291962e-22,5.4351767e-06,5.4096847e-24,1.241231e-30,2.4802808e-23
0.0,0.999995,8.958469e-07,3.4245727e-19,1.05305616e-13,1e-45,1.2766199e-22,4.084204e-06,4.970504e-24,1.0750257e-30,2.3370263e-23
0.0,0.99999666,6.6707514e-07,3.1100125e-19,1.08642757e-13,1e-45,1.2552393e-22,2.6784094e-06,4.5672226e-24,8.952703e-31,2.242935e-23
0.0,0.999998,4.64052e-07,2.7637645e-19,1.1222423e-13,1e-45,1.2300986e-22,1.5681798e-06,4.182277e-24,7.214154e-31,2.1950293e-23
0.0,0.9999988,3.1931563e-07,2.448132e-19,1.1564457e-13,1e-45,1.203421e-22,8.9146624e-07,3.844426e-24,5.7932476e-31,2.1624847e-23
0.0,0.9999993,2.0776372e-07,2.1430193e-19,1.1821196e-13,1e-45,1.1664317e-22,4.779438e-07,3.5466283e-24,4.5985993e-31,2.1392414e-23
0.0,0.99999964,1.3105398e-07,1.8633376e-19,1.194887e-13,1e-45,1.1168452e-22,2.4619723e-07,3.2797582e-24,3.6310825e-31,2.1207733e-23
0.0,0.99999976,8.267552e-08,1.6227788e-19,1.1929653e-13,1e-45,1.0609068e-22,1.2627497e-07,3.0427142e-24,2.8768094e-31,2.0999234e-23
