date,symbol,ratingScore,ratingDetailsDCFScore,ratingDetailsROEScore,ratingDetailsROAScore,ratingDetailsPEScore,ratingDetailsPBScore
2014-01-29,CVX,4,4,3,3,5,5
2014-01-28,CVX,4,4,3,3,5,5
2014-01-27,CVX,4,4,3,3,5,5
2014-01-24,CVX,4,4,3,3,5,5
2014-01-23,CVX,4,4,3,3,5,5
2014-01-22,CVX,4,4,3,3,5,5
2014-01-21,CVX,4,4,3,3,5,5
2014-01-17,CVX,4,4,3,3,5,5
2014-01-16,CVX,4,4,3,3,5,5
2014-01-15,CVX,4,4,3,3,5,5
2014-01-14,CVX,4,4,3,3,5,5
2014-01-13,CVX,4,4,3,3,5,5
2014-01-10,CVX,4,4,3,3,5,5
2014-01-09,CVX,4,4,3,3,5,5
2014-01-08,CVX,4,4,3,3,5,5
2014-01-07,CVX,4,4,3,3,5,5
2014-01-06,CVX,4,4,3,3,5,5
2014-01-03,CVX,4,4,3,3,5,5
2014-01-02,CVX,4,4,3,3,5,5
2013-12-31,CVX,4,4,3,3,5,5
2013-12-30,CVX,4,4,3,3,5,5
2013-12-27,CVX,4,4,3,3,5,5
2013-12-26,CVX,4,4,3,3,5,5
2013-12-24,CVX,4,4,3,3,5,5
2013-12-23,CVX,4,4,3,3,5,5
2013-12-20,CVX,4,4,3,3,5,5
2013-12-19,CVX,4,4,3,3,5,5
2013-12-18,CVX,4,4,3,3,5,5
2013-12-17,CVX,4,4,3,3,5,5
2013-12-16,CVX,4,4,3,3,5,5
2013-12-13,CVX,4,4,3,3,5,5
2013-12-12,CVX,4,4,3,3,5,5
2013-12-11,CVX,4,4,3,3,5,5
2013-12-10,CVX,4,4,3,3,5,5
2013-12-09,CVX,4,4,3,3,5,5
2013-12-06,CVX,4,4,3,3,5,5
2013-12-05,CVX,4,4,3,3,5,5
2013-12-04,CVX,4,4,3,3,5,5
2013-12-03,CVX,4,4,3,3,5,5
2013-12-02,CVX,4,4,3,3,5,5
2013-11-29,CVX,4,4,3,3,5,5
2013-11-27,CVX,4,4,3,3,5,5
2013-11-26,CVX,4,4,3,3,5,5
2013-11-25,CVX,4,4,3,3,5,5
2013-11-22,CVX,4,4,3,3,5,5
2013-11-21,CVX,4,4,3,3,5,5
2013-11-20,CVX,4,4,3,3,5,5
2013-11-19,CVX,4,4,3,3,5,5
2013-11-18,CVX,4,4,3,3,5,5
2013-11-15,CVX,4,4,3,3,5,5
2013-11-14,CVX,4,4,3,3,5,5
2013-11-13,CVX,4,4,3,3,5,5
2013-11-12,CVX,4,4,3,3,5,5
2013-11-11,CVX,4,4,3,3,5,5
2013-11-08,CVX,4,4,3,3,5,5
2013-11-07,CVX,4,4,3,3,5,5
2013-11-06,CVX,4,4,3,3,5,5
2013-11-05,CVX,4,4,3,3,5,5
2013-11-04,CVX,4,4,3,3,5,5
2013-11-01,CVX,4,4,3,3,5,5
2013-10-31,CVX,4,4,3,3,5,5
2013-10-30,CVX,4,4,3,3,5,5
2013-10-29,CVX,4,4,3,3,5,5
2013-10-28,CVX,4,4,3,3,5,5
2013-10-25,CVX,4,4,3,3,5,5
2013-10-24,CVX,4,4,3,3,5,5
2013-10-23,CVX,4,4,3,3,5,5
2013-10-22,CVX,4,4,3,3,5,5
2013-10-21,CVX,4,4,3,3,5,5
2013-10-18,CVX,4,4,3,3,5,5
2013-10-17,CVX,4,4,3,3,5,5
2013-10-16,CVX,4,4,3,3,5,5
2013-10-15,CVX,4,4,3,3,5,5
2013-10-14,CVX,4,4,3,3,5,5
2013-10-11,CVX,4,4,3,3,5,5
2013-10-10,CVX,4,4,3,3,5,5
2013-10-09,CVX,4,4,3,3,5,5
2013-10-08,CVX,4,4,3,3,5,5
2013-10-07,CVX,4,4,3,3,5,5
2013-10-04,CVX,4,4,3,3,5,5
2013-10-03,CVX,4,4,3,3,5,5
2013-10-02,CVX,4,4,3,3,5,5
2013-10-01,CVX,4,4,3,3,5,5
2013-09-30,CVX,4,4,3,3,5,5
2013-09-27,CVX,4,4,3,3,5,5
2013-09-26,CVX,4,4,3,3,5,5
2013-09-25,CVX,4,4,3,3,5,5
2013-09-24,CVX,4,4,3,3,5,5
2013-09-23,CVX,4,4,3,3,5,5
2013-09-20,CVX,4,4,3,3,5,5
2013-09-19,CVX,4,4,3,3,5,5
2013-09-18,CVX,4,4,3,3,5,5
2013-09-17,CVX,4,4,3,3,5,5
2013-09-16,CVX,4,4,3,3,5,5
2013-09-13,CVX,4,4,3,3,5,5
2013-09-12,CVX,4,4,3,3,5,5
2013-09-11,CVX,4,4,3,3,5,5
2013-09-10,CVX,4,4,3,3,5,5
2013-09-09,CVX,4,4,3,3,5,5
2013-09-06,CVX,4,4,3,3,5,5
2013-09-05,CVX,4,4,3,3,5,5
2013-09-04,CVX,4,4,3,3,5,5
2013-09-03,CVX,4,4,3,3,5,5
2013-08-30,CVX,4,4,3,3,5,5
2013-08-29,CVX,4,4,3,3,5,5
2013-08-28,CVX,4,4,3,3,5,5
2013-08-27,CVX,4,4,3,3,5,5
2013-08-26,CVX,4,4,3,3,5,5
2013-08-23,CVX,4,4,3,3,5,5
2013-08-22,CVX,4,4,3,3,5,5
2013-08-21,CVX,4,4,3,3,5,5
2013-08-20,CVX,4,4,3,3,5,5
2013-08-19,CVX,4,4,3,3,5,5
2013-08-16,CVX,4,4,3,3,5,5
2013-08-15,CVX,4,4,3,3,5,5
2013-08-14,CVX,4,4,3,3,5,5
2013-08-13,CVX,4,4,3,3,5,5
2013-08-12,CVX,4,4,3,3,5,5
2013-08-09,CVX,4,4,3,3,5,5
2013-08-08,CVX,4,4,3,3,5,5
2013-08-07,CVX,4,4,3,3,5,5
2013-08-06,CVX,4,4,3,3,5,5
2013-08-05,CVX,4,4,3,3,5,5
2013-08-02,CVX,4,4,3,3,5,5
2013-08-01,CVX,4,4,3,3,5,5
2013-07-31,CVX,4,4,3,3,5,5
2013-07-30,CVX,4,4,3,3,5,5
2013-07-29,CVX,4,4,3,3,5,5
2013-07-26,CVX,4,4,3,3,5,5
2013-07-25,CVX,4,4,3,3,5,5
2013-07-24,CVX,4,4,3,3,5,5
2013-07-23,CVX,4,4,3,3,5,5
2013-07-22,CVX,4,4,3,3,5,5
2013-07-19,CVX,4,4,3,3,5,5
2013-07-18,CVX,4,4,3,3,5,5
2013-07-17,CVX,4,4,3,3,5,5
2013-07-16,CVX,4,4,3,3,5,5
2013-07-15,CVX,4,4,3,3,5,5
2013-07-12,CVX,4,4,3,3,5,5
2013-07-11,CVX,4,4,3,3,5,5
2013-07-10,CVX,4,4,3,3,5,5
2013-07-09,CVX,4,4,3,3,5,5
2013-07-08,CVX,4,4,3,3,5,5
2013-07-05,CVX,4,4,3,3,5,5
2013-07-03,CVX,4,4,3,3,5,5
2013-07-02,CVX,4,4,3,3,5,5
2013-07-01,CVX,4,4,3,3,5,5
2013-06-28,CVX,4,4,3,3,5,5
2013-06-27,CVX,4,4,3,3,5,5
2013-06-26,CVX,4,4,3,3,5,5
2013-06-25,CVX,4,4,3,3,5,5
2013-06-24,CVX,4,4,3,3,5,5
2013-06-21,CVX,4,4,3,3,5,5
2013-06-20,CVX,4,4,3,3,5,5
2013-06-19,CVX,4,4,3,3,5,5
2013-06-18,CVX,4,4,3,3,5,5
2013-06-17,CVX,4,4,3,3,5,5
2013-06-14,CVX,4,4,3,3,5,5
2013-06-13,CVX,4,4,3,3,5,5
2013-06-12,CVX,4,4,3,3,5,5
2013-06-11,CVX,4,4,3,3,5,5
2013-06-10,CVX,4,4,3,3,5,5
2013-06-07,CVX,4,4,3,3,5,5
2013-06-06,CVX,4,4,3,3,5,5
2013-06-05,CVX,4,4,3,3,5,5
2013-06-04,CVX,4,4,3,3,5,5
2013-06-03,CVX,4,4,3,3,5,5
2013-05-31,CVX,4,4,3,3,5,5
2013-05-30,CVX,4,4,3,3,5,5
2013-05-29,CVX,4,4,3,3,5,5
2013-05-28,CVX,4,4,3,3,5,5
2013-05-24,CVX,4,4,3,3,5,5
2013-05-23,CVX,4,4,3,3,5,5
2013-05-22,CVX,4,4,3,3,5,5
2013-05-21,CVX,4,4,3,3,5,5
2013-05-20,CVX,4,4,3,3,5,5
2013-05-17,CVX,4,4,3,3,5,5
2013-05-16,CVX,4,4,3,3,5,5
2013-05-15,CVX,4,4,3,3,5,5
2013-05-14,CVX,4,4,3,3,5,5
2013-05-13,CVX,4,4,3,3,5,5
2013-05-10,CVX,4,4,3,3,5,5
2013-05-09,CVX,4,4,3,3,5,5
2013-05-08,CVX,4,4,3,3,5,5
2013-05-07,CVX,4,4,3,3,5,5
2013-05-06,CVX,4,4,3,3,5,5
2013-05-03,CVX,4,4,3,3,5,5
2013-05-02,CVX,4,4,3,3,5,5
2013-05-01,CVX,4,4,3,3,5,5
2013-04-30,CVX,4,4,3,3,5,5
2013-04-29,CVX,4,4,3,3,5,5
2013-04-26,CVX,4,4,3,3,5,5
2013-04-25,CVX,4,4,3,3,5,5
2013-04-24,CVX,4,4,3,3,5,5
2013-04-23,CVX,4,4,3,3,5,5
2013-04-22,CVX,4,4,3,3,5,5
2013-04-19,CVX,4,4,3,3,5,5
2013-04-18,CVX,4,4,3,3,5,5
2013-04-17,CVX,4,4,3,3,5,5
2013-04-16,CVX,4,4,3,3,5,5
2013-04-15,CVX,4,4,3,3,5,5
2013-04-12,CVX,4,4,3,3,5,5
2013-04-11,CVX,4,4,3,3,5,5
2013-04-10,CVX,4,4,3,3,5,5
2013-04-09,CVX,4,4,3,3,5,5
2013-04-08,CVX,4,4,3,3,5,5
2013-04-05,CVX,4,4,3,3,5,5
2013-04-04,CVX,4,4,3,3,5,5
2013-04-03,CVX,4,4,3,3,5,5
2013-04-02,CVX,4,4,3,3,5,5
2013-04-01,CVX,4,4,3,3,5,5
2013-03-28,CVX,4,4,3,3,5,5
2013-03-27,CVX,4,4,3,3,5,5
2013-03-26,CVX,4,4,3,3,5,5
2013-03-25,CVX,4,4,3,3,5,5
2013-03-22,CVX,4,4,3,3,5,5
2013-03-21,CVX,4,4,3,3,5,5
2013-03-20,CVX,4,4,3,3,5,5
2013-03-19,CVX,4,4,3,3,5,5
2013-03-18,CVX,4,4,3,3,5,5
2013-03-15,CVX,4,4,3,3,5,5
2013-03-14,CVX,4,4,3,3,5,5
2013-03-13,CVX,4,4,3,3,5,5
2013-03-12,CVX,4,4,3,3,5,5
2013-03-11,CVX,4,4,3,3,5,5
2013-03-08,CVX,4,4,3,3,5,5
2013-03-07,CVX,4,4,3,3,5,5
2013-03-06,CVX,4,4,3,3,5,5
2013-03-05,CVX,4,4,3,3,5,5
2013-03-04,CVX,4,4,3,3,5,5
2013-03-01,CVX,4,4,3,3,5,5
2013-02-28,CVX,4,4,3,3,5,5
2013-02-27,CVX,4,4,3,3,5,5
2013-02-26,CVX,4,4,3,3,5,5
2013-02-25,CVX,4,4,3,3,5,5
2013-02-22,CVX,4,4,3,3,5,5
2013-02-21,CVX,4,4,3,3,5,5
2013-02-20,CVX,4,4,3,3,5,5
2013-02-19,CVX,4,4,3,3,5,5
2013-02-15,CVX,4,4,3,3,5,5
2013-02-14,CVX,4,4,3,3,5,5
2013-02-13,CVX,4,4,3,3,5,5
2013-02-12,CVX,4,4,3,3,5,5
2013-02-11,CVX,4,4,3,3,5,5
2013-02-08,CVX,4,4,3,3,5,5
2013-02-07,CVX,4,4,3,3,5,5
2013-02-06,CVX,4,4,3,3,5,5
2013-02-05,CVX,4,4,3,3,5,5
2013-02-04,CVX,4,4,3,3,5,5
2013-02-01,CVX,4,4,3,3,5,5
2013-01-31,CVX,4,4,3,3,5,5
2013-01-30,CVX,4,4,3,3,5,5
2013-01-29,CVX,4,4,3,3,5,5
2013-01-28,CVX,4,4,3,3,5,5
2013-01-25,CVX,4,4,3,3,5,5
2013-01-24,CVX,4,4,3,3,5,5
2013-01-23,CVX,4,4,3,3,5,5
2013-01-22,CVX,4,4,3,3,5,5
2013-01-18,CVX,4,4,3,3,5,5
2013-01-17,CVX,4,4,3,3,5,5
2013-01-16,CVX,4,4,3,3,5,5
2013-01-15,CVX,4,4,3,3,5,5
2013-01-14,CVX,4,4,3,3,5,5
2013-01-11,CVX,4,4,3,3,5,5
2013-01-10,CVX,4,4,3,3,5,5
2013-01-09,CVX,4,4,3,3,5,5
2013-01-08,CVX,4,4,3,3,5,5
2013-01-07,CVX,4,4,3,3,5,5
2013-01-04,CVX,4,4,3,3,5,5
2013-01-03,CVX,4,4,3,3,5,5
2013-01-02,CVX,4,4,3,3,5,5
2012-12-31,CVX,4,4,3,3,5,5
2012-12-28,CVX,4,4,3,3,5,5
2012-12-27,CVX,4,4,3,3,5,5
2012-12-26,CVX,4,4,3,3,5,5
2012-12-24,CVX,4,4,3,3,5,5
2012-12-21,CVX,4,4,3,3,5,5
2012-12-20,CVX,4,4,3,3,5,5
2012-12-19,CVX,4,4,3,3,5,5
2012-12-18,CVX,4,4,3,3,5,5
2012-12-17,CVX,4,4,3,3,5,5
2012-12-14,CVX,4,4,3,3,5,5
2012-12-13,CVX,4,4,3,3,5,5
2012-12-12,CVX,4,4,3,3,5,5
2012-12-11,CVX,4,4,3,3,5,5
2012-12-10,CVX,4,4,3,3,5,5
2012-12-07,CVX,4,4,3,3,5,5
2012-12-06,CVX,4,4,3,3,5,5
2012-12-05,CVX,4,4,3,3,5,5
2012-12-04,CVX,4,4,3,3,5,5
2012-12-03,CVX,4,4,3,3,5,5
2012-11-30,CVX,4,4,3,3,5,5
2012-11-29,CVX,4,4,3,3,5,5
2012-11-28,CVX,4,4,3,3,5,5
2012-11-27,CVX,4,4,3,3,5,5
2012-11-26,CVX,4,4,3,3,5,5
2012-11-23,CVX,4,4,3,3,5,5
2012-11-21,CVX,4,4,3,3,5,5
2012-11-20,CVX,4,4,3,3,5,5
2012-11-19,CVX,4,4,3,3,5,5
2012-11-16,CVX,4,4,3,3,5,5
2012-11-15,CVX,4,4,3,3,5,5
2012-11-14,CVX,4,4,3,3,5,5
2012-11-13,CVX,4,4,3,3,5,5
2012-11-12,CVX,4,4,3,3,5,5
2012-11-09,CVX,4,4,3,3,5,5
2012-11-08,CVX,4,4,3,3,5,5
2012-11-07,CVX,4,4,3,3,5,5
2012-11-06,CVX,4,4,3,3,5,5
2012-11-05,CVX,4,4,3,3,5,5
2012-11-02,CVX,4,4,3,3,5,5
2012-11-01,CVX,4,4,3,3,5,5
2012-10-31,CVX,4,4,3,3,5,5
2012-10-26,CVX,4,4,3,3,5,5
2012-10-25,CVX,4,4,3,3,5,5
2012-10-24,CVX,4,4,3,3,5,5
2012-10-23,CVX,4,4,3,3,5,5
2012-10-22,CVX,4,4,3,3,5,5
2012-10-19,CVX,4,4,3,3,5,5
2012-10-18,CVX,4,4,3,3,5,5
2012-10-17,CVX,4,4,3,3,5,5
2012-10-16,CVX,4,4,3,3,5,5
2012-10-15,CVX,4,4,3,3,5,5
2012-10-12,CVX,4,4,3,3,5,5
2012-10-11,CVX,4,4,3,3,5,5
2012-10-10,CVX,4,4,3,3,5,5
2012-10-09,CVX,4,4,3,3,5,5
2012-10-08,CVX,4,4,3,3,5,5
2012-10-05,CVX,4,4,3,3,5,5
2012-10-04,CVX,4,4,3,3,5,5
2012-10-03,CVX,4,4,3,3,5,5
2012-10-02,CVX,4,4,3,3,5,5
2012-10-01,CVX,4,4,3,3,5,5
2012-09-28,CVX,5,4,4,3,5,5
2012-09-27,CVX,5,4,4,3,5,5
2012-09-26,CVX,5,4,4,3,5,5
2012-09-25,CVX,5,4,4,3,5,5
2012-09-24,CVX,5,4,4,3,5,5
2012-09-21,CVX,5,4,4,3,5,5
2012-09-20,CVX,5,4,4,3,5,5
2012-09-19,CVX,5,4,4,3,5,5
2012-09-18,CVX,5,4,4,3,5,5
2012-09-17,CVX,5,4,4,3,5,5
2012-09-14,CVX,5,4,4,3,5,5
2012-09-13,CVX,5,4,4,3,5,5
2012-09-12,CVX,5,4,4,3,5,5
2012-09-11,CVX,5,4,4,3,5,5
2012-09-10,CVX,5,4,4,3,5,5
2012-09-07,CVX,5,4,4,3,5,5
2012-09-06,CVX,5,4,4,3,5,5
2012-09-05,CVX,5,4,4,3,5,5
2012-09-04,CVX,5,4,4,3,5,5
2012-08-31,CVX,5,4,4,3,5,5
2012-08-30,CVX,5,4,4,3,5,5
2012-08-29,CVX,5,4,4,3,5,5
2012-08-28,CVX,5,4,4,3,5,5
2012-08-27,CVX,5,4,4,3,5,5
2012-08-24,CVX,5,4,4,3,5,5
2012-08-23,CVX,5,4,4,3,5,5
2012-08-22,CVX,5,4,4,3,5,5
2012-08-21,CVX,5,4,4,3,5,5
2012-08-20,CVX,5,4,4,3,5,5
2012-08-17,CVX,5,4,4,3,5,5
2012-08-16,CVX,5,4,4,3,5,5
2012-08-15,CVX,5,4,4,3,5,5
2012-08-14,CVX,5,4,4,3,5,5
2012-08-13,CVX,5,4,4,3,5,5
2012-08-10,CVX,5,4,4,3,5,5
2012-08-09,CVX,5,4,4,3,5,5
2012-08-08,CVX,5,4,4,3,5,5
2012-08-07,CVX,5,4,4,3,5,5
2012-08-06,CVX,5,4,4,3,5,5
2012-08-03,CVX,5,4,4,3,5,5
2012-08-02,CVX,5,4,4,3,5,5
2012-08-01,CVX,5,4,4,3,5,5
2012-07-31,CVX,5,4,4,3,5,5
2012-07-30,CVX,5,4,4,3,5,5
2012-07-27,CVX,5,4,4,3,5,5
2012-07-26,CVX,5,4,4,3,5,5
2012-07-25,CVX,5,4,4,3,5,5
2012-07-24,CVX,5,4,4,3,5,5
2012-07-23,CVX,5,4,4,3,5,5
2012-07-20,CVX,5,4,4,3,5,5
2012-07-19,CVX,5,4,4,3,5,5
2012-07-18,CVX,5,4,4,3,5,5
2012-07-17,CVX,5,4,4,3,5,5
2012-07-16,CVX,5,4,4,3,5,5
2012-07-13,CVX,5,4,4,3,5,5
2012-07-12,CVX,5,4,4,3,5,5
2012-07-11,CVX,5,4,4,3,5,5
2012-07-10,CVX,5,4,4,3,5,5
2012-07-09,CVX,5,4,4,3,5,5
2012-07-06,CVX,5,4,4,3,5,5
2012-07-05,CVX,5,4,4,3,5,5
2012-07-03,CVX,5,4,4,3,5,5
2012-07-02,CVX,5,4,4,3,5,5
2012-06-29,CVX,4,4,3,3,5,5
2012-06-28,CVX,4,4,3,3,5,5
2012-06-27,CVX,4,4,3,3,5,5
2012-06-26,CVX,4,4,3,3,5,5
2012-06-25,CVX,4,4,3,3,5,5
2012-06-22,CVX,4,4,3,3,5,5
2012-06-21,CVX,4,4,3,3,5,5
2012-06-20,CVX,4,4,3,3,5,5
2012-06-19,CVX,4,4,3,3,5,5
2012-06-18,CVX,4,4,3,3,5,5
2012-06-15,CVX,4,4,3,3,5,5
2012-06-14,CVX,4,4,3,3,5,5
2012-06-13,CVX,4,4,3,3,5,5
2012-06-12,CVX,4,4,3,3,5,5
2012-06-11,CVX,4,4,3,3,5,5
2012-06-08,CVX,4,4,3,3,5,5
2012-06-07,CVX,4,4,3,3,5,5
2012-06-06,CVX,4,4,3,3,5,5
2012-06-05,CVX,4,4,3,3,5,5
2012-06-04,CVX,4,4,3,3,5,5
2012-06-01,CVX,4,4,3,3,5,5
2012-05-31,CVX,4,4,3,3,5,5
2012-05-30,CVX,4,4,3,3,5,5
2012-05-29,CVX,4,4,3,3,5,5
2012-05-25,CVX,4,4,3,3,5,5
2012-05-24,CVX,4,4,3,3,5,5
2012-05-23,CVX,4,4,3,3,5,5
2012-05-22,CVX,4,4,3,3,5,5
2012-05-21,CVX,4,4,3,3,5,5
2012-05-18,CVX,4,4,3,3,5,5
2012-05-17,CVX,4,4,3,3,5,5
2012-05-16,CVX,4,4,3,3,5,5
2012-05-15,CVX,4,4,3,3,5,5
2012-05-14,CVX,4,4,3,3,5,5
2012-05-11,CVX,4,4,3,3,5,5
2012-05-10,CVX,4,4,3,3,5,5
2012-05-09,CVX,4,4,3,3,5,5
2012-05-08,CVX,4,4,3,3,5,5
2012-05-07,CVX,4,4,3,3,5,5
2012-05-04,CVX,4,4,3,3,5,5
2012-05-03,CVX,4,4,3,3,5,5
2012-05-02,CVX,4,4,3,3,5,5
2012-05-01,CVX,4,4,3,3,5,5
2012-04-30,CVX,4,4,3,3,5,5
2012-04-27,CVX,4,4,3,3,5,5
2012-04-26,CVX,4,4,3,3,5,5
2012-04-25,CVX,4,4,3,3,5,5
2012-04-24,CVX,4,4,3,3,5,5
2012-04-23,CVX,4,4,3,3,5,5
2012-04-20,CVX,4,4,3,3,5,5
2012-04-19,CVX,4,4,3,3,5,5
2012-04-18,CVX,4,4,3,3,5,5
2012-04-17,CVX,4,4,3,3,5,5
2012-04-16,CVX,4,4,3,3,5,5
2012-04-13,CVX,4,4,3,3,5,5
2012-04-12,CVX,4,4,3,3,5,5
2012-04-11,CVX,4,4,3,3,5,5
2012-04-10,CVX,4,4,3,3,5,5
2012-04-09,CVX,4,4,3,3,5,5
2012-04-05,CVX,4,4,3,3,5,5
2012-04-04,CVX,4,4,3,3,5,5
2012-04-03,CVX,4,4,3,3,5,5
2012-04-02,CVX,4,4,3,3,5,5
2012-03-30,CVX,3,4,3,3,1,1
2012-03-29,CVX,3,4,3,3,1,1
2012-03-28,CVX,3,4,3,3,1,1
2012-03-27,CVX,3,4,3,3,1,1
2012-03-26,CVX,3,4,3,3,1,1
2012-03-23,CVX,3,4,3,3,1,1
2012-03-22,CVX,3,4,3,3,1,1
2012-03-21,CVX,3,4,3,3,1,1
2012-03-20,CVX,3,4,3,3,1,1
2012-03-19,CVX,3,4,3,3,1,1
2012-03-16,CVX,3,4,3,3,1,1
2012-03-15,CVX,3,4,3,3,1,1
2012-03-14,CVX,3,4,3,3,1,1
2012-03-13,CVX,3,4,3,3,1,1
2012-03-12,CVX,3,4,3,3,1,1
2012-03-09,CVX,3,4,3,3,1,1
2012-03-08,CVX,3,4,3,3,1,1
2012-03-07,CVX,3,4,3,3,1,1
2012-03-06,CVX,3,4,3,3,1,1
2012-03-05,CVX,3,4,3,3,1,1
2012-03-02,CVX,3,4,3,3,1,1
2012-03-01,CVX,3,4,3,3,1,1
2012-02-29,CVX,3,4,3,3,1,1
2012-02-28,CVX,3,4,3,3,1,1
2012-02-27,CVX,3,4,3,3,1,1
2012-02-24,CVX,3,4,3,3,1,1
2012-02-23,CVX,3,4,3,3,1,1
2012-02-22,CVX,3,4,3,3,1,1
2012-02-21,CVX,3,4,3,3,1,1
2012-02-17,CVX,3,4,3,3,1,1
2012-02-16,CVX,3,4,3,3,1,1
2012-02-15,CVX,3,4,3,3,1,1
2012-02-14,CVX,3,4,3,3,1,1
2012-02-13,CVX,3,4,3,3,1,1
2012-02-10,CVX,3,4,3,3,1,1
2012-02-09,CVX,3,4,3,3,1,1
2012-02-08,CVX,3,4,3,3,1,1
2012-02-07,CVX,3,4,3,3,1,1
2012-02-06,CVX,3,4,3,3,1,1
2012-02-03,CVX,3,4,3,3,1,1
2012-02-02,CVX,3,4,3,3,1,1
2012-02-01,CVX,3,4,3,3,1,1
2012-01-31,CVX,3,4,3,3,1,1
2012-01-30,CVX,3,4,3,3,1,1
2012-01-27,CVX,3,4,3,3,1,1
2012-01-26,CVX,3,4,3,3,1,1
2012-01-25,CVX,3,4,3,3,1,1
2012-01-24,CVX,3,4,3,3,1,1
2012-01-23,CVX,3,4,3,3,1,1
2012-01-20,CVX,3,4,3,3,1,1
2012-01-19,CVX,3,4,3,3,1,1
2012-01-18,CVX,3,4,3,3,1,1
2012-01-17,CVX,3,4,3,3,1,1
2012-01-13,CVX,3,4,3,3,1,1
2012-01-12,CVX,3,4,3,3,1,1
2012-01-11,CVX,3,4,3,3,1,1
2012-01-10,CVX,3,4,3,3,1,1
2012-01-09,CVX,3,4,3,3,1,1
2012-01-06,CVX,3,4,3,3,1,1
2012-01-05,CVX,3,4,3,3,1,1
2012-01-04,CVX,3,4,3,3,1,1
2012-01-03,CVX,3,4,3,3,1,1
2011-12-30,CVX,4,4,3,3,5,5
2011-12-29,CVX,4,4,3,3,5,5
2011-12-28,CVX,4,4,3,3,5,5
2011-12-27,CVX,4,4,3,3,5,5
2011-12-23,CVX,4,4,3,3,5,5
2011-12-22,CVX,4,4,3,3,5,5
2011-12-21,CVX,4,4,3,3,5,5
2011-12-20,CVX,4,4,3,3,5,5
2011-12-19,CVX,4,4,3,3,5,5
2011-12-16,CVX,4,4,3,3,5,5
2011-12-15,CVX,4,4,3,3,5,5
2011-12-14,CVX,4,4,3,3,5,5
2011-12-13,CVX,4,4,3,3,5,5
2011-12-12,CVX,4,4,3,3,5,5
2011-12-09,CVX,4,4,3,3,5,5
2011-12-08,CVX,4,4,3,3,5,5
2011-12-07,CVX,4,4,3,3,5,5
2011-12-06,CVX,4,4,3,3,5,5
2011-12-05,CVX,4,4,3,3,5,5
2011-12-02,CVX,4,4,3,3,5,5
2011-12-01,CVX,4,4,3,3,5,5
2011-11-30,CVX,4,4,3,3,5,5
2011-11-29,CVX,4,4,3,3,5,5
2011-11-28,CVX,4,4,3,3,5,5
2011-11-25,CVX,4,4,3,3,5,5
2011-11-23,CVX,4,4,3,3,5,5
2011-11-22,CVX,4,4,3,3,5,5
2011-11-21,CVX,4,4,3,3,5,5
2011-11-18,CVX,4,4,3,3,5,5
2011-11-17,CVX,4,4,3,3,5,5
2011-11-16,CVX,4,4,3,3,5,5
2011-11-15,CVX,4,4,3,3,5,5
2011-11-14,CVX,4,4,3,3,5,5
2011-11-11,CVX,4,4,3,3,5,5
2011-11-10,CVX,4,4,3,3,5,5
2011-11-09,CVX,4,4,3,3,5,5
2011-11-08,CVX,4,4,3,3,5,5
2011-11-07,CVX,4,4,3,3,5,5
2011-11-04,CVX,4,4,3,3,5,5
2011-11-03,CVX,4,4,3,3,5,5
2011-11-02,CVX,4,4,3,3,5,5
2011-11-01,CVX,4,4,3,3,5,5
2011-10-31,CVX,4,4,3,3,5,5
2011-10-28,CVX,4,4,3,3,5,5
2011-10-27,CVX,4,4,3,3,5,5
2011-10-26,CVX,4,4,3,3,5,5
2011-10-25,CVX,4,4,3,3,5,5
2011-10-24,CVX,4,4,3,3,5,5
2011-10-21,CVX,4,4,3,3,5,5
2011-10-20,CVX,4,4,3,3,5,5
2011-10-19,CVX,4,4,3,3,5,5
2011-10-18,CVX,4,4,3,3,5,5
2011-10-17,CVX,4,4,3,3,5,5
2011-10-14,CVX,4,4,3,3,5,5
2011-10-13,CVX,4,4,3,3,5,5
2011-10-12,CVX,4,4,3,3,5,5
2011-10-11,CVX,4,4,3,3,5,5
2011-10-10,CVX,4,4,3,3,5,5
2011-10-07,CVX,4,4,3,3,5,5
2011-10-06,CVX,4,4,3,3,5,5
2011-10-05,CVX,4,4,3,3,5,5
2011-10-04,CVX,4,4,3,3,5,5
2011-10-03,CVX,4,4,3,3,5,5
2011-09-30,CVX,4,4,3,3,5,5
2011-09-29,CVX,4,4,3,3,5,5
2011-09-28,CVX,4,4,3,3,5,5
2011-09-27,CVX,4,4,3,3,5,5
2011-09-26,CVX,4,4,3,3,5,5
2011-09-23,CVX,4,4,3,3,5,5
2011-09-22,CVX,4,4,3,3,5,5
2011-09-21,CVX,4,4,3,3,5,5
2011-09-20,CVX,4,4,3,3,5,5
2011-09-19,CVX,4,4,3,3,5,5
2011-09-16,CVX,4,4,3,3,5,5
2011-09-15,CVX,4,4,3,3,5,5
2011-09-14,CVX,4,4,3,3,5,5
2011-09-13,CVX,4,4,3,3,5,5
2011-09-12,CVX,4,4,3,3,5,5
2011-09-09,CVX,4,4,3,3,5,5
2011-09-08,CVX,4,4,3,3,5,5
2011-09-07,CVX,4,4,3,3,5,5
2011-09-06,CVX,4,4,3,3,5,5
2011-09-02,CVX,4,4,3,3,5,5
2011-09-01,CVX,4,4,3,3,5,5
