TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,2021_portfolio_value,2021_drawdown,2021_sharpe,2021_cumulative,2022_portfolio_value,2022_drawdown,2022_sharpe,2022_cumulative,2023_portfolio_value,2023_drawdown,2023_sharpe,2023_cumulative
25,4,5,20,549538.3125,-0.43617776461452484,0.8329214530489732,5.495383125,130150.0625,-0.04223651400570345,2.6398618455272973,1.301500625,97430.3984375,-0.14798694784048097,-0.04892289076365923,0.974303984375,106096.71875,-0.09295473746792093,0.6710661022623134,1.0609671875
25,4,10,5,412346.09375,-0.43518988016280385,0.7125995982864949,4.1234609375,129453.5078125,-0.054357332057803,2.5706081785982673,1.294535078125,97602.4375,-0.14047843785934339,-0.05184818682549178,0.976024375,105747.9921875,-0.11613177020625769,0.623072460840071,1.057479921875
25,4,10,10,526905.5,-0.4377422365175779,0.7448007710506716,5.269055,131387.296875,-0.044713318824338946,2.6460127845910724,1.31387296875,96898.0234375,-0.14629973157352397,-0.08423323906084211,0.968980234375,106066.2109375,-0.09436135656894427,0.6747921108874769,1.060662109375
25,4,10,20,416711.71875,-0.43755104481727264,0.7220000982592996,4.1671171875,129919.40625,-0.04865577634371035,2.589125065895741,1.2991940625,97307.8515625,-0.14085773556982054,-0.06696225864454805,0.973078515625,107612.34375,-0.10474125695054405,0.7996609332438316,1.0761234375
25,5,5,5,325971.5,-0.33644109224780805,0.7921093285394181,3.259715,129834.9296875,-0.04165026547164835,2.6192761239673628,1.298349296875,97318.9921875,-0.14583037168523233,-0.057394573655652835,0.973189921875,106309.390625,-0.09398948507673584,0.6948094462195954,1.06309390625
25,5,5,10,411840.5625,-0.28382858699395813,0.783525775285792,4.118405625,130851.03125,-0.04433012706279904,2.626536652314952,1.3085103125,97461.171875,-0.14852581438027088,-0.04597629738699196,0.97461171875,106248.0625,-0.09638864854286068,0.6714707670076282,1.062480625
25,5,5,20,690568.0625,-0.4234044499581846,0.8665947908784408,6.905680625,130324.265625,-0.04458965065205697,2.602527332354481,1.30324265625,97280.6171875,-0.146667277359764,-0.06251441161239246,0.972806171875,106154.796875,-0.09177119703120107,0.6805875032701216,1.06154796875
25,5,10,5,435820.25,-0.4363392529322643,0.7381839946183819,4.3582025,131722.375,-0.046462962663257217,2.6533606292273806,1.31722375,97180.8515625,-0.1474076667635277,-0.06553032258249865,0.971808515625,105817.5546875,-0.09046000753801603,0.6667637454134971,1.058175546875
25,5,10,10,363065.40625,-0.2842418684601776,0.7763171124412734,3.6306540625,130136.0234375,-0.05227118373476481,2.561368988796641,1.301360234375,97330.859375,-0.14453072133212921,-0.06189038627492517,0.97330859375,106040.7265625,-0.09051405695995751,0.6757679816838097,1.060407265625
25,5,10,20,276799.4375,-0.3058616574980534,0.685409987766746,2.767994375,126795.8671875,-0.046850651736190144,2.3817453101723194,1.267958671875,96867.828125,-0.14321349480178047,-0.09128233566550083,0.96867828125,105117.46875,-0.08637767736523093,0.6089683489497906,1.0511746875
